id,name,brand_name,price,Origin,category,original_price,discount,discount_rate
272298582,Bóng đèn bắt muỗi ( dùng để thay thế bóng khi bóng chính bị hỏng),FSL,68000,Trung Quốc,,68000,0,0
192788986,Kệ đựng đồ phòng tắm inox 304 xước dán tường Hobby home decor KCNX có keo dán,Hobby Home Decor,178000,Việt Nam,,178000,0,0
83480720,"Combo 2 Túi Bạt Đựng Quần Áo, Chăn Mền (Giao Ngẫu Nhiên) Chống Thấm Nước, Bộ 2 Giỏ Sọt Đựng Đồ Dơ Họa Tiết Vintage miDoctor",miDoctor,67000,Trung Quốc,Phụ kiện giặt ủi,120000,53000,44
36709098,MÁY ĐỒNG HỒ TREO TƯỜNG KIM TRÔI CAO CẤP EASTAR – BỘ KIM VÀNG ĐỒNG CÓ DẠ QUANG  – KÈM PIN MAXELL,Eastar,99000,Trung Quốc,Đồng hồ,99000,0,0
87624516,Hạt giống hoa Cúc Bách Nhật nhiều màu VTS147,Sen Vàng Seeds,16536,Hà Lan,"Hoa tươi, Cây cảnh & Hạt giống",16536,0,0
247655879,"Bàn để ủi, cầu là quần áo dạng đứng LEBENLANG LBB363, khung bằng thép tặng tấm lót thay thế - hàng chính hãng ",Lebenlang,629000,Trung Quốc,Phụ kiện giặt ủi,959000,330000,34
77765130,Muỗng silicon DandiHome cao cấp chịu nhiệt cực tốt dùng để nấu ăn,DandiHome,101650,Việt Nam,Phụ kiện nhà bếp,119000,17350,15
196518627,"Combo 20 Móc Treo Ảnh Gắn Tường, Đinh 3 Chân Treo Tranh, Đồ Trang Trí Decor - Chính Hãng",lilahome,19000,Trung Quốc,Phụ kiện giặt ủi,19000,0,0
2153015,Bộ Vít 24 Món Xiaomi Wiha Precision Screwdriver,Xiaomi,490000,Trung Quốc,Các loại máy và phụ kiện,490000,0,0
20266547,"Bộ 3 móc treo quần áo, khăn 5 tầng thông minh tiện dụng",OEM,89000,,Phụ kiện giặt ủi,115000,26000,23
248538753,Bộ Cây Lau Nhà Đa Năng LET-GREEN (Có Sẵn Khăn Giấy Kèm Quà Tặng),Let-green,225000,Việt Nam,Dụng cụ lau nhà,250000,25000,10
144635989,Hạt giống Măng Tây Tím - Hạt giống Rạng Đông,Hạt giống Rạng Đông,9702,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",9900,198,2
39318884,Hộp 60 Viên Pin AA Panasonic ( Pin Tiểu ) Hi Top - Hàng Chính Hãng,Panasonic,175000,Indonesia,Pin và dụng cụ sạc pin,175000,0,0
72128693,Bình xịt phun sương tưới cây bình áp suất nén khí cao cấp 2 lít,OEM,119000,Trung Quốc,Dụng cụ làm vườn,135000,16000,12
217889831,Khăn Tay Nén Cotton Beyaki 30 Viên 24x30 cm,Beyaki,45000,Trung Quốc,Khăn,60000,15000,25
272349192,"Tủ Kệ Sách Đa Năng FIVO FB03, Thiết Kế Chắc Chắn Có Tấm Lưng, Phù Hợp Mọi Không Gian, Dễ Dàng Lắp Ráp, Decor Linh Hoạt",FIVO,243000,Việt Nam,"Nội thất phòng học, làm việc",468000,225000,48
274173764,Máy Rửa Xe Xịt Rửa Cầm Tay Dùng Pin 48V Áp Lực Cao Phun Nước Đa Năng tặng bình tạo bọt,PEAFLO,419000,Hàn Quốc / Trung Quốc,Máy xịt rửa và phụ kiện,419000,0,0
200792980,[Nhiều màu] Vỏ Gối Ôm Gòn Bedding Lụa Tencel 60s Cao Cấp Màu Trơn 37x105 cm,Gòn Bedding,229000,Việt Nam,"Gối, ruột gối, vỏ gối",229000,0,0
275439067,Ron cao su dùng cho nồi áp suất GAS 3 lít đến 6 lít,Rainy,55000,China,Phụ kiện nhà bếp,55000,0,0
77913133,Dụng cụ kẹp gắp đồ nóng DandiHome inox 304 với mút silicon chống trơn trượt,DandiHome,101650,Trung Quốc,Phụ kiện nhà bếp,115000,13350,12
35905859,Đầu Cây Lau Nhà Pva Lock&Lock ETM481RFL - Mixed 32.7 x 6 x 4cm,LocknLock,59900,Trung Quốc,Dụng cụ lau nhà,109000,49100,45
2391311,Cân Treo Mini Bỏ Túi 1 Mặt Số 5kg Nhơn Hòa NHMGS-5 - Hàng Chính Hãng,Nhơn Hòa,64000,Việt Nam,Dụng cụ làm bánh,64000,0,0
272424614,"Đồng Hồ Pomodoro Hình Khối Lập Phương KUNBE Đếm Ngược Hẹn Giờ Nấu Ăn, Tập Thể Dục, Quản Lý Thời Gian Hiệu Quả",KUNBE,92000,Trung Quốc,Đồng hồ,92000,0,0
274022444,"Chuông Cửa Không Dây Thông Minh Teement TM01 , Chống Nước Khoảng Cách Sử Dụng Trong 300M - Hàng Chính Hãng",TEEMENT,200000,Trung Quốc,Bảo vệ nhà cửa,200000,0,0
274022444,"Chuông Cửa Không Dây Thông Minh Teement TM01 , Chống Nước Khoảng Cách Sử Dụng Trong 300M - Hàng Chính Hãng",TEEMENT,200000,Trung Quốc,Bảo vệ nhà cửa,200000,0,0
275906308,Bình Thủy Inox Rạng Đông RD1040 ST2 (1L),Rạng Đông,165000,Việt Nam,Bình/ Ly giữ nhiệt,165000,0,0
104269182,"Cân Điện Tử Nhà Bếp Có Đế Chống Trượt, Cảm Ứng Đo Chính Xác, Mặt Kính Tròn Tải Trọng 5kg - Hàng Chính Hãng",MORADO,185000,Trung Quốc,Dụng cụ làm bánh,185000,0,0
275348591,Móc Dán Tường Treo Đồ Nặng INOX 8KG Siêu Dính Chịu Lực Trang Trí Decor Tường,GUANG MING,15000,Trung Quốc,,25000,10000,40
196336630,"Túi Đựng Hộp Cơm Giữ Nhiệt Grepaco Nhiều Ngăn Đựng Đồ Thức Ăn Nóng Lạnh Văn Phòng, Mẹ Bỉm Du Lịch – Vải Bố Canvas, Kích Thước Size To (Cỡ Lớn), Kiểu Quai Xách Và Đeo Vai - Tặng Túi Đựng Muỗng Nĩa - Hàng Chính Hãng",GREPACO,99000,Việt Nam,Phụ kiện nhà bếp,99000,0,0
272135703,Bộ tua vít nam châm đa năng 24 đầu PaKaSa - Hàng Chính Hãng ,PaKaSa,118000,Trung Quốc,,118000,0,0
190755146,"Hạt Giống Khổ Qua Greenhome, Gói 0,5gr, Dễ Trồng Quanh Năm, Nảy Mầm Cao, Thu Hoạch Nhanh, Năng Suất Cao T05",SENVANG SEEDS,10000,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",17820,7820,44
271064543,Bình giữ nhiệt Lafonte 180756-GRE 500ml,La Fonte,160000,Trung Quốc,Bình/ Ly giữ nhiệt,231000,71000,31
109854689,"Gối kê lưng Ema cho người đau mỏi thắt lưng, thoát vị đĩa đệm, bà bầu, người cao tuổi, dân văn phòng",Ema,235000,Trung Quốc,"Gối, ruột gối, vỏ gối",470000,235000,50
54026297,Máy Đo Khảng Cách Xiaomi Laser DUKA LS-P - Hàng Nhập Khẩu,Xiaomi,391020,Trung Quốc,Thiết bị đo lường,399000,7980,2
53651774,"CỌ LƯNG SILICON, DÂY CỌ LƯNG SILICON",OEM,53200,Italia / Trung Quốc,Phụ kiện nhà tắm,56000,2800,5
275685136,"Xịt Đuổi Chuột XS Thái Lan Đuổi Chuột Trong Nhà, Gầm Máy Ô tô, Không Gây Độc Hại An Toàn cho Người",fofaHome,49000,Việt Nam,"Dụng cụ diệt chuột, côn trùng",59000,10000,17
67244462,Hạt giống rau quế - húng quế - É Quế gói 5g VTS98,Sen Vàng Seeds,13000,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",13000,0,0
190253798,"Nhựa cây đốt xông nhà bảo vệ và thanh tẩy, chiêu tài lộc",Song An Eco,120000,Việt Nam,,120000,0,0
275282050,Mền lông cừu xám cao cấp A - 1m8x2m,A,175000,Thái Lan,"Chăn, mền và phụ kiện",220000,45000,20
274558570,"(Ngang 45-75cm) Tủ Nhựa Gấp Gọn Size Lớn, Tủ Đựng Quần Áo Đa Năng Lắp Ghép, Để Đồ Tiện Dụng, Nhựa PP, Có Bánh Xe",Nubie,264000,Trung Quốc,Nội thất phòng ngủ,264000,0,0
172936142,Bàn làm việc khung thép chống ghỉ sơn tĩnh điện chính hãng IGA - GM09,IGA,255000,Việt Nam,"Nội thất phòng học, làm việc",255000,0,0
275400205,"Bộ 4 Chân Kê, Đế Chống Rung Nâng Đỡ Máy Giặt Tủ Lạnh Đa Năng Điều Chỉnh Độ Cao Chống Rung Lắc",fofaHome,41000,Việt Nam,Phụ kiện giặt ủi,46000,5000,11
76539039,Ly giấy 6.5oz~192ml - Lốc 50 ly giấy trơn,New Star Paper,23000,Việt Nam,"Ly, cốc & phụ kiện ly",23000,0,0
162875961,Hộp 10 Đôi Đũa  Sừng Chất Liệu Hợp Kim Mạ Vàng Cao Cấp Đầu Đũa Có Chống Trơn - Hàng Loại 1 - Chính Hãng MINIIN,MINIIN,32000,Nhật Bản / Trung Quốc,"Đũa, muỗng, nĩa",32000,0,0
249153233,Hộp Thủy Tinh Chịu Nhiệt Lock&Lock 530ml LCB425,LocknLock,105000,Trung Quốc,Dụng cụ chứa đựng thực phẩm,189000,84000,44
273280478,Ruột gối ôm K-Bedding by Everon - Trắng,K-Bedding,137750,Việt Nam,"Gối, ruột gối, vỏ gối",180000,42250,23
173854526,"Chai Tẩy Rỉ Sét Và Bôi Trơn  3M 5-W - Hàng chính hãng - Tẩy sét, bôi trơn các loại ổ khóa, khe cửa lùa, đẩy nước ra khỏi ổ khóa xe, bugi, công tắc ôtô xe máy sau khi rửa xe, ngập nước.",3M,80000,Việt Nam,"Sơn, dầu mỡ, hóa chất",80000,0,0
164321546,"Ghế Xoay Văn Phòng Công Thái Học Ergonomic Có Ngả Lưng Premium V1, Ghế Xoay Ngồi Làm Việc Cao Cấp Nhập Khẩu","	OEM",1598000,Đài Loan,"Nội thất phòng học, làm việc",3300000,1702000,52
275467729,Bạt PVC trong suốt chống thấm nước - Độ dày 0.4mm che mưa lấy sáng ngoài - May viền khuy sẵn,N NN VIETNAM In Quality We Different,105000,Việt Nam,Ngoại thất sân vườn,105000,0,0
173732608,"Combo Khăn Lau Đa Năng 2 Mặt Siêu Thấm , Khăn Lau Bếp , Khăn Lau Kính , Khăn Lau Chén Bát , Khăn Lau Tay , Khăn Lau Ô Tô PaKaSa",PaKaSa,19000,Trung Quốc,Phụ kiện nhà bếp,38000,19000,50
115334461,"Combo 2 Lõi cây lăn bụi ,Lông Động Vật, Sợi Vải, Đồ Da, Chăn Nệm, Ghế Salon",OEM,29000,Hong Kong,Phụ kiện giặt ủi,45000,16000,36
249253343,"Bộ nồi 5 đáy Inox 304 Elmich Berlin EL 3981 Size 18, 20cm",Elmich,782000,Việt Nam,Nồi và chảo,1890000,1108000,59
274974920,"Túi Lưới Giặt Đựng Áo Lót 26,5x31,5cm - Túi Giặt Bảo Vệ Áo Ngực Chuyên Dụng Vải Dày - Túi Đựng Quần Áo Cho Máy Giặt",SOHOGO,69000,Trung Quốc,Phụ kiện giặt ủi,69000,0,0
250017470,Combo 4 pin sạc AA 3000mAh kèm sạc BESTON C9009 - sạc nhanh tự ngắt - có đèn báo pin đầy - Hàng  nhập khẩu,BESTON,225000,Trung Quốc,Pin và dụng cụ sạc pin,225000,0,0
105632980,Combo nệm ngủ trưa văn phòng cao cấp A 80x190cm + 1 gối hơi 35 x 50 cm - tặng kèm 1 vỏ gối cotton poly cùng màu,A,240000,Trung Quốc,Nệm và phụ kiện,300000,60000,20
274944917,"Thanh treo rèm cửa, treo quần áo bằng inox, không cần khoan tường hay bắt vít, cực kỳ tiện dụng - hàng chính hãng",Nhà của Mẹ,90000,Việt Nam,Nội thất phòng khách,90000,0,0
195109419,"Bộ nồi inox dập nguyên khối Elmich Trimax Classic EL-2108OL Size 18, 20cm",Elmich,899100,Trung Quốc,Nồi và chảo,1700000,800900,47
139106099,"Túi Đựng Ly Giữ Nhiệt Grepaco Dạng Quai Xách Và Dây Rút Đựng Bình Nước Thể Tích 500ml, 750ml, 800ml, 900ml, 1500ml – Vải Bố Canvas Dù Chống Thấm Nước Phong Cách Thời Trang Bảo Vệ Môi Trường Phong Cách Nhật Bản",GREPACO,49000,Việt Nam,Bình/ Ly giữ nhiệt,49000,0,0
247860144,Thùng Rác Nắp Bật Nhấn Nút Thông Minh Deli - Tiết Kiệm Không Gian Nhựa PP Nguyên Sinh Hạn Chế Mùi Hôi Kháng Khuẩn Sọt Rác Văn Phòng Nhà Bếp - 1108 1109,Deli,129000,Trung Quốc,Dụng cụ vệ sinh,232200,103200,44
273280771,"Ruột Gối Nằm K-Bedding by Everon - Trắng, Gối Cao",K-Bedding,77000,Việt Nam,"Gối, ruột gối, vỏ gối",77000,0,0
274556327,"Bộ nồi chống dính men sứ Elmich EL -5204SK size 18,20,24cm - Hàng Chính Hãng",Elmich,834300,Việt Nam,Nồi và chảo,2290000,1455700,64
202840456,Kệ Lò Vi Sóng Effect Đa Năng - GM02,IGA,139000,Việt Nam,,139000,0,0
275088891,"Thảm ngủ trưa văn phòng, tấm lót, chiếu ngủ trưa văn phòng đa năng EMA",Ema,65000,Trung Quốc,Phụ kiện phòng ngủ,130000,65000,50
119030223,"Keo Dán Giày, Gỗ, Nhựa, Sứ Siêu Dính Chống Thấm Đa Năng Deli - 7Ml / 20Ml - 7140 / 7149",Deli,9000,Trung Quốc,Dụng cụ sửa chữa nhà cửa,16200,7200,44
69943599,"Bộ 2 giá đỡ Ke bàn gấp treo tường thông minh thép không gỉ - Dùng cho bàn học, bàn ăn, bàn làm việc, kệ trang trí – MH2011",MIHOCO,265000,Việt Nam,"Nội thất phòng học, làm việc",265000,0,0
273672038,Ly nhựa 2 lớp Bubble Tea Cold Cup LocknLock HAP529 - Kèm ống hút - Dung tích 720ml,LocknLock,108000,Trung Quốc,"Bình, ly uống trà và phụ kiện",217000,109000,50
176451792,"Bộ Dụng Cụ Sửa Chữa Đa Năng 49 Chi Tiết Deli Cao Cấp Chính Hãng - Sử Dụng Nhiều Mục Đích, An Toàn, TIện Lợi - DL5969",Deli,2158200,Trung Quốc,,2158200,0,0
275376284,TỦ NHỰA ĐỂ GIÀY DÉP KIỂU MỚI 12 Ô (chia ô) CỬA TRẮNG TRONG - HÀNH CHÍNH HÃNG,Anh Lam Store,412000,Trung Quốc / Singapore / Việt Nam,Nội thất phòng khách,550000,138000,25
71526385,"Đèn LED cảm ứng, cảm biến thông minh không dây, Pin sạc, nhận diện người có nam châm gắn tường xoay 360 độ làm đèn học, cho phòng ngủ, nhà vệ sinh, cho tủ quần áo, cầu thang, ban công, hành lang - MH2011",MIHOCO,165000,Đài Loan,,165000,0,0
273551962,Chăn hè K-Bedding by Everon chất vải Cool Flex (thun lạnh) mềm mát KCSP,K-Bedding,693500,Việt Nam,"Chăn, mền và phụ kiện",1000000,306500,31
263571418,"Ô Dù Che Mưa, Che Nắng, Có Nút Bấm Tự Động Đóng Mở, Gấp Gọn Tiện Lợi,  Thiết Kế Sang Trọng Và Bền Bỉ, Ô Dù Có Lựa Chọn Màu Sắc- Hàng Chính Hãng Besti",Besti,160000,Trung Quốc,"Áo mưa, ô dù và phụ kiện đi mưa",160000,0,0
48373983,Ổ CẮM CHUYỂN ĐỔI 3 CHẤU – KÈM CÔNG TẮC TOSHINO – CO-6S,TOSHINO,55000,,,55000,0,0
197143009,"Qui Phúc Ghế xếp lưới cafe, trà chanh",Qui Phúc,179000,Việt Nam,Nội thất phòng ăn,179000,0,0
199945017,"Bọc Nệm,Aó Nệm Topper 2 Mặt Có Khóa Khéo Vải Cotton Tici Thoáng Mát Kích Thước 1m/1m2/1m4/1m6/1m8 x 2m dày 5-9cm",RioTex,150000,Việt Nam,,250000,100000,40
27826567,"Dụng cụ ép tỏi, nghiền tỏi có tay cầm tiện dụng",OEM,27000,,Phụ kiện nhà bếp,40000,13000,33
275258477,ĐÈN NĂNG LƯỢNG MẶT TRỜI 300W – CHIP LED 5054 THẾ HỆ MỚI SIÊU SÁNG,HIKITECH,799000,Trung Quốc,Đèn ngoài trời,799000,0,0
94186847,GHẾ THƯ GIÃN HẠNG SANG HAKAWA HK-G22 - HÀNG CHÍNH HÃNG,HAKAWA,2280000,Trung Quốc,Nội thất phòng ngủ,2280000,0,0
8141095,"Bình nước Lock&Lock Aqua HAP739B/HAP739W 2,6L",LocknLock,66000,Việt Nam,,109000,43000,39
275396744,"Combo 6 cuộn Túi đựng rác văn phòng, Bao đựng rác trường học tiện lợi màu đen size đại 64x78",Túi ni lông tự phân hủy sinh học GIMEX II,42000,Việt Nam,Dụng cụ vệ sinh,42000,0,0
75356087,Túi Đựng Hộp Cơm Giữ Nhiệt Đa Lớp Cỡ Lớn 34cm*25cm*15cm,OEM,59400,Trung Quốc,Phụ kiện nhà bếp,59400,0,0
140221254,Dụng Cụ Xay Tỏi Ớt Cầm Tay Máy Xay Thịt Bằng Tay Mini Đa Năng Lưỡi Cắt Thép Không Gỉ An Toàn Thực Phẩm 650ml KONKA KJ-LS01 - Hàng Chính Hãng,KONKA,104000,Trung Quốc,Phụ kiện nhà bếp,194000,90000,46
54819042,Bình Giữ Nhiệt Nóng Lạnh Camelbak Chute Mag Insulated Stainless Steel 1L,CamelBak,999000,Trung Quốc,Bình/ Ly giữ nhiệt,999000,0,0
42354346,"Gối Chữ U Kèm Bịt Mắt, Bịt Tai – Gối Ngủ Du Lịch, Tựa Đầu Chống Mỏi Chất Liệu Memory Foam Chính Hãng miDoctor – mi1711",miDoctor,144000,Trung Quốc,"Gối, ruột gối, vỏ gối",149000,5000,3
271847965,"Khăn giấy 4 lớp treo tường dạng rút tiết kiệm, an toàn, tiện lợi",PEAFLO,109000,HK/TQ,Phụ kiện phòng ăn,120000,11000,9
119112667,Combo 2 Miếng Lau Nhà Parroti ProMAX - Kích Thước 38 x12 CM,Parroti,89000,Trung Quốc,Dụng cụ lau nhà,89000,0,0
273601296,"Đệm, Nệm Đa Năng Topper Gấp Gọn, Nệm Trải Sàn Siêu Êm, Tốt Cho Sức Khỏe Giúp Bạn Có Giấc Ngủ Thoải Mái ƞhất - Dùng Được Cho 4 Mùa - Hàng chính hãng",Anh Lam Store,306000,Việt Nam,Nệm và phụ kiện,550000,244000,44
193642437,Giường xếp văn phòng ngủ trưa gấp gọn 67x180cm - giường ngủ trưa văn phòng gấp gọn,GARINOTI,529000,Đài Loan,Nội thất phòng ngủ,529000,0,0
275692523,"Túi đựng chăn màn, quần áo - Size lớn 100 Lít vải bố khung sắt có dây rút - HENRYSA",HENRYSA Bạn của mọi nhà,85500,Việt Nam,Phụ kiện giặt ủi,120000,34500,29
275281491,"Bô vệ sinh trong nhà cho người già, người ốm, Bồn cầu di động đa năng",Anh Lam Store,283000,Việt Nam,Dụng cụ vệ sinh,450000,167000,37
168234677,[Hàng chính hãng] Ghế chỉnh dáng ngồi đúng - Curble Wider_Premium Model Hàn Quốc (Made in Korea). Phù hợp mọi đối tượng (Free Size),Ablue,732649,Hàn Quốc,"Nội thất phòng học, làm việc",779000,46351,6
75615959,"Combo 5 khăn lau đa năng siêu thấm hút, khăn size lớn (30x40 cm) khăn lau kính, ô tô, mặt bàn, bếp Parroti Fiber FB01",Parroti,42000,Trung Quốc,Phụ kiện nhà bếp,42000,0,0
275270719,Bình nước nhựa Elmich EL8360 dung tích 1.1L,Elmich,153000,Trung Quốc,,250000,97000,39
245074462,Loại INOX - Đầu Nối Vòi Nước Xoay 1080 độ - Đầu Vòi Nước Thông Minh Lắp Bồn Rửa Mặt - Hai Chế Độ Nước - Hàng Nhập Khẩu,DORON the best service,105000,Trung Quốc,Thiết bị phòng tắm,105000,0,0
274965041,"Máy Bắt Muỗi Thông Minh HIKITECH, Diệt Côn Trùng Đa Năng, Hiệu Quả. Tặng kèm Chổi Vệ Sinh Lồng Đèn",HIKITECH,279000,Trung Quốc / Singapore / Việt Nam,,279000,0,0
275570262,"Thanh treo rèm không cần khoan tường , treo quần áo , treo rèm cửa Housetech HT03",Housetech,55000,Trung Quốc,Phụ kiện giặt ủi,55000,0,0
190755138,"Hạt Giống Hoa Sen Nhật Mini Greenhome, Gói 10 Hạt, Nhiều Màu, Dễ Trồng, Nảy Mầm Tốt H01",Greenhome,12900,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",23220,10320,44
35783423,"Kệ gia vị Inox 304 dán tường gạch men - có keo dán Sealant Fix - 3 kích thước - HOBBY KGVD20 , KGVD23, KGVD28",Hobby Home Decor,189050,Trung Quốc,,199000,9950,5
275567609,"Máy khử khuẩn tiệt trùng bàn chải đánh răng bằng tia UV, kiêm kệ nhả kem đánh răng - Giá treo bàn chải khử trùng sạch 99% vi khuẩn - Hàng nhập khẩu",XM,195000,Trung Quốc,,195000,0,0
272363246,"Chảo Inox nguyên khối, chống dính vân đá 3D Elmich Trimax EL2415OL size",Elmich,311600,Việt Nam,Nồi và chảo,404250,92650,23
273244864,Chảo chống dính siêu bền Elmich EL-5942GY - Hàng Chính Hãng,Elmich,221350,Việt Nam,Nồi và chảo,369000,147650,40
93292913,"Cuộn Ron Dán Che Khe Cửa,Chân Cửa HT SYS - Lớp Keo Dán 3M Chống Nước - Chống Gió Lùa - Chống Ồn - Bụi Bẩn - Ngăn Côn Trùng -  Cuộn 25mm/35mm/45mm Dài 2 Mét",HT SYS,33000,Việt Nam / Trung Quốc,Bảo vệ nhà cửa,39000,6000,15
84953200,Kệ đựng dụng cụ rửa chén dán tường inox 304 Hobby Home Decor KRC6,Hobby Home Decor,185000,Trung Quốc,,239000,54000,23
274607715,"Kệ Để Bàn Đựng Kem , Bàn Chải Đánh Răng Kèm 2 Ly - PaKaSa ( Màu ngẫu nhiên)",PaKaSa,69000,Trung Quốc,,138000,69000,50
206242343,"[Chọn Mùi] Nến Thơm Hoa Khô Không Khói, Thư Giãn Tinh Thần, Khử Mùi, Dễ Ngủ",NAVIVU,25000,Trung Quốc,Trang trí nhà cửa khác,25000,0,0
214771223,"Nẹp chèn chân cửa thế hệ mới chặn gió khe cửa chống côn trùng.Thanh chắn cửa chống ồn, chống thoát hơi gió điều hòa GD649-RonU",So Easy,45000,Việt Nam,Bảo vệ nhà cửa,45000,0,0
650496,Hũ Thủy Tinh Nắp Cài Kín Hơi Fido Bormioli Rocco 149220M04321991 (1000ml),Bormioli Rocco,160000,Ý,Dụng cụ chứa đựng thực phẩm,186000,26000,14
249023599,"Ổ Cắm Điện Đa Năng 2500W Có Công Tắc Nguồn 3/4/6 Ổ , 3M/5M Dây Chống Giật Chống Cháy Chất Lượng Cao Deli - Phiên Bản Mới Nâng Cấp 2023 - Hàng Chính Hãng - ET401 - 406",Deli,135000,Trung Quốc,"Ổ cắm, ổn áp, biến áp",243000,108000,44
273509200,Bàn Chải Vệ Sinh Khe Hở Khe Nhà Tắm Khe Cửa Nhà Bếp Nhỏ Gọn,PEAFLO,18000,HK/TQ,Dụng cụ vệ sinh,27000,9000,33
53926593,"Combo 6 cuộn Túi đựng rác văn phòng, Bao đựng rác trường học tiện lợi 3 màu size đại 64x78",Túi ni lông tự phân hủy sinh học GIMEX II,64000,,Dụng cụ vệ sinh,64000,0,0
451852,Cáp nối dài Điện Quang ĐQ EPF 2W.2PN dây dài 2m (Giao màu ngẫu nhiên),Điện Quang,43300,Việt Nam,Phụ kiện nhạc cụ,57608,14308,25
275579431,"Hộp Bẫy Gián Thông Minh Không Hóa Chất Kèm 2 Bịch Mồi, Máy Bắt Gián Thế Hệ Mới Nhỏ Gọn Siêu Hiệu Quả Cho Nhà Bạn",Hier,39000,Trung Quốc,"Dụng cụ diệt chuột, côn trùng",39000,0,0
271300996,"Sào Cưa Tỉa Cắt Cành, Hái Quả Trên Cao KUNBE Có Các Loại Dài  3m, 5m, 6m, 7m Chắc Chắn Cứng Cáp",KUNBE,145000,Trung Quốc,Dụng cụ làm vườn,145000,0,0
57863885,Đồng hồ LED để bàn hình hộp gỗ - Nhiệt kế - Báo thức - Cảm ứng âm thanh,OEM,150000,Việt Nam,Đồng hồ,150000,0,0
274643534,Bộ 3 hộp đựng thực phẩm chữ nhật Hokori - hàng Chính Hãng,Hokori,69000,Việt Nam,Dụng cụ chứa đựng thực phẩm,130000,61000,47
274650574,Móc Treo Thau Kiểu Vuông Dán Tường Chắc Chắn,NAVIVU,19000,Trung Quốc,,19000,0,0
16422707,Vòng Đệm Cao Su 270 cái,Milliken Tampe,59000,,Dụng cụ sửa chữa nhà cửa,59000,0,0
274408257,"Tinh Dầu Thơm Phòng Que Gỗ Tự Khuếch Tán Khử Mùi Nhà Cửa, Làm Thơm Phòng, Nhà Tắm",PEAFLO,52000,Thái Lan / Trung Quốc / Malaysia (Tùy từng đợt nhập hàng),"Đèn xông tinh dầu, tinh dầu và phụ kiện",62000,10000,16
138557005,"Máy Mài Dao , Kéo Bằng Điện 220V KT 21.5*6.5*6.5cm - PaKaSa",PaKaSa,120190,Trung Quốc,"Dao, kéo và phụ kiện",184000,63810,35
274762675,"Phân Bón NPK Greenhome, Chuyên Rau Ăn Lá, Củ, Cây Ăn Trái, Hoa, Dinh Dưỡng Cân Đối, Chắc Rễ, Khoẻ Cây, Bông To, Sai Quả",Greenhome,34900,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",62000,27100,44
72750093,"Báo Động Chống Trộm, Chuông Báo Khách Mở Cửa Đa Chức Năng MC - 03, Báo Động Nhiều Chế Độ : Chống Trộm Xâm Nhập , Báo Chuông Cửa..",CTFAST,115000,Trung Quốc,Bảo vệ nhà cửa,124000,9000,7
137026625,"Đèn quang hợp, đèn trồng cây trong nhà 9W, chiếu sáng quang hợp cho cây xanh, trầu bà, lan chi, lộc phát, sen đá, Chính hãng Rạng Đông",Rạng Đông,58000,Việt Nam,,58000,0,0
55202550,Bộ 3 Hộp Thủy Tinh Chịu Nhiệt KOVA (370ml + 640mlx2) Kèm Túi Giữ Nhiệt Họa Tiêt,KOVA,240000,Trung Quốc,Dụng cụ chứa đựng thực phẩm,390000,150000,38
273902315,CB chống giật Panasonic RCBO 2P1E 16A-20A-25A-32A-40A-50A-63A - Hàng chính hãng,Panasonic,460000,Trung Quốc,Thiết bị điều khiển thông minh,465000,5000,1
270635997,Set 5 Đôi Đũa Inox 304 Cao Cấp Phong Cách Hàn Quốc - Hàng Chính Hãng,lilahome,69000,Trung Quốc,"Đũa, muỗng, nĩa",99000,30000,30
196567786,"Rèm cửa sổ chống nắng,trang trí 96% FREE SHIP Màu xanh dương dịu mát Nhiều kích thước",MODERO,58000,Việt Nam,Nội thất phòng khách,68000,10000,15
270660644,"Bộ túi hộp cơm thủy tinh LocknLock 3EA LLG429DS2GRN - (LLG429D*1, LLG428*1, HWB820GRY*1) - Màu",LocknLock,342000,Trung Quốc,Bộ hộp cơm và phụ kiện,682000,340000,50
158973350,"Lư Đốt Trầm Hương, Lư Xông Trầm Bằng Gốm Sứ - Hàng Chính Hãng",MO hi,44100,Trung Quốc,,49000,4900,10
190510350,"Xẻng Xúc Đất Greenhome, D27xR8cm, Dụng Cụ Làm Vườn, Hợp Kim Chống Rỉ, Siêu Bền, Dễ Vệ Sinh, Tiện Lợi",Greenhome,28900,Việt Nam,Dụng cụ làm vườn,44820,15920,36
650492,Hũ Thủy Tinh Nắp Cài Kín Hơi Fido Bormioli Rocco 149280M04321991 (750ml),Bormioli Rocco,156000,Ý,Dụng cụ chứa đựng thực phẩm,180000,24000,13
3341035,Thuốc kích thích ra rễ N3M,N3M,125000,Việt Nam,"Hoa tươi, Cây cảnh & Hạt giống",125000,0,0
159773295,Giá treo quần áo sau cửa không cần khoan Wellex MH600(DR25) hạ 25cm,Wellex,360000,Hàn Quốc,Phụ kiện giặt ủi,360000,0,0
186288399,Lược Bướm Thép Tập Quay CSGO Dùng Tập Luyện - Mô Hình Butterfly CSGO – Lược Butterfly,OEM,59000,Việt Nam,Phụ kiện nhà bếp,59000,0,0
